Subj,Form,Item,Phase,Block,Word,Target,Person,Answer,Accuracy,Repeat,ParGroup,Age,Months,SSIQ,Gender,Grade
71,B,3,1,1,th7:,G,3,G,1,0,TD,9.166666667,110,106.5986975,F,4
71,B,4,1,2,nu:,C,2,C,1,0,TD,9.166666667,110,106.5986975,F,4
71,B,5,1,2,th7:,G,3,G,1,0,TD,9.166666667,110,106.5986975,F,4
71,B,6,1,2,phi:,E,1,E,1,0,TD,9.166666667,110,106.5986975,F,4
71,B,7,2,1,khun,C,2,C,1,0,TD,9.166666667,110,106.5986975,F,4
71,B,8,2,1,kha:,E,1,E,1,0,TD,9.166666667,110,106.5986975,F,4
71,B,9,2,1,khaw,B,3,B,1,0,TD,9.166666667,110,106.5986975,F,4
71,B,10,2,2,kha:,E,1,C,0,0,TD,9.166666667,110,106.5986975,F,4
71,B,11,2,2,khaw,B,3,B,1,0,TD,9.166666667,110,106.5986975,F,4
71,B,12,2,2,khun,C,2,C,1,0,TD,9.166666667,110,106.5986975,F,4
71,B,13,3,1,phi:,E,1,E,1,0,TD,9.166666667,110,106.5986975,F,4
71,B,14,3,1,kha:,E,1,C,0,0,TD,9.166666667,110,106.5986975,F,4
71,B,15,3,1,th7:,G,3,G,1,0,TD,9.166666667,110,106.5986975,F,4
71,B,16,3,2,kha:,E,1,E,1,0,TD,9.166666667,110,106.5986975,F,4
71,B,17,3,2,th7:,G,3,C,0,0,TD,9.166666667,110,106.5986975,F,4
71,B,18,3,2,phi:,E,1,E,1,0,TD,9.166666667,110,106.5986975,F,4
71,B,19,4,1,nu:,C,2,C,1,0,TD,9.166666667,110,106.5986975,F,4
71,B,20,4,1,khun,C,2,C,1,0,TD,9.166666667,110,106.5986975,F,4
71,B,21,4,1,khaw,B,3,G,0,0,TD,9.166666667,110,106.5986975,F,4
71,B,22,4,2,khun,C,2,C,1,0,TD,9.166666667,110,106.5986975,F,4
71,B,23,4,2,khaw,B,3,B,1,0,TD,9.166666667,110,106.5986975,F,4
71,B,24,4,2,nu:,C,2,C,1,0,TD,9.166666667,110,106.5986975,F,4
72,A,1,1,1,kha:,E,1,C,0,0,TD,9.416666667,113,96.97159781,M,4
72,A,2,1,1,khaw,B,3,B,1,0,TD,9.416666667,113,96.97159781,M,4
72,A,3,1,1,khun,C,2,G,0,2,TD,9.416666667,113,96.97159781,M,4
72,A,4,1,2,khaw,B,3,B,1,0,TD,9.416666667,113,96.97159781,M,4
72,A,5,1,2,khun,C,2,G,0,0,TD,9.416666667,113,96.97159781,M,4
72,A,6,1,2,kha:,E,1,C,0,0,TD,9.416666667,113,96.97159781,M,4
72,A,7,2,1,khun,C,2,B,0,0,TD,9.416666667,113,96.97159781,M,4
72,A,8,2,1,khaw,B,3,E,0,0,TD,9.416666667,113,96.97159781,M,4
72,A,9,2,1,phom,C,2,C,1,0,TD,9.416666667,113,96.97159781,M,4
72,A,10,2,2,khaw,B,3,E,0,0,TD,9.416666667,113,96.97159781,M,4
72,A,11,2,2,phom,C,2,C,1,0,TD,9.416666667,113,96.97159781,M,4
72,A,12,2,2,khun,C,2,B,0,0,TD,9.416666667,113,96.97159781,M,4
72,A,13,3,1,phom,C,2,C,1,0,TD,9.416666667,113,96.97159781,M,4
72,A,14,3,1,th7:,G,3,G,1,0,TD,9.416666667,113,96.97159781,M,4
72,A,15,3,1,phi:,E,1,E,1,0,TD,9.416666667,113,96.97159781,M,4
72,A,16,3,2,th7:,G,3,G,1,0,TD,9.416666667,113,96.97159781,M,4
72,A,17,3,2,phi:,E,1,E,1,0,TD,9.416666667,113,96.97159781,M,4
72,A,18,3,2,phom,C,2,C,1,0,TD,9.416666667,113,96.97159781,M,4
72,A,19,4,1,kha:,E,1,C,0,0,TD,9.416666667,113,96.97159781,M,4
72,A,20,4,1,th7:,G,3,G,1,0,TD,9.416666667,113,96.97159781,M,4
72,A,21,4,1,phi:,E,1,E,1,0,TD,9.416666667,113,96.97159781,M,4
72,A,22,4,2,th7:,G,3,C,0,0,TD,9.416666667,113,96.97159781,M,4
72,A,23,4,2,phi:,E,1,E,1,0,TD,9.416666667,113,96.97159781,M,4
72,A,24,4,2,kha:,E,1,C,0,0,TD,9.416666667,113,96.97159781,M,4
73,C,1,1,1,th7:,G,3,G,1,0,TD,9.583333333,115,98.49349419,M,4
73,C,2,1,1,phi:,E,1,E,1,0,TD,9.583333333,115,98.49349419,M,4
73,C,3,1,1,kha:,E,1,G,0,1,TD,9.583333333,115,98.49349419,M,4
73,C,4,1,2,phi:,E,1,E,1,0,TD,9.583333333,115,98.49349419,M,4
73,C,5,1,2,kha:,E,1,G,0,0,TD,9.583333333,115,98.49349419,M,4
73,C,6,1,2,th7:,G,3,G,1,0,TD,9.583333333,115,98.49349419,M,4
73,C,7,2,1,th7:,G,3,G,1,0,TD,9.583333333,115,98.49349419,M,4
73,C,8,2,1,phi:,E,1,E,1,0,TD,9.583333333,115,98.49349419,M,4
73,C,9,2,1,phom,C,2,C,1,0,TD,9.583333333,115,98.49349419,M,4
73,C,10,2,2,phi:,E,1,E,1,0,TD,9.583333333,115,98.49349419,M,4
73,C,11,2,2,phom,C,2,C,1,0,TD,9.583333333,115,98.49349419,M,4
73,C,12,2,2,th7:,G,3,G,1,0,TD,9.583333333,115,98.49349419,M,4
73,C,13,3,1,khaw,B,3,B,1,1,TD,9.583333333,115,98.49349419,M,4
73,C,14,3,1,phom,C,2,C,1,0,TD,9.583333333,115,98.49349419,M,4
73,C,15,3,1,khun,C,2,C,1,0,TD,9.583333333,115,98.49349419,M,4
73,C,16,3,2,phom,C,2,C,1,0,TD,9.583333333,115,98.49349419,M,4
73,C,17,3,2,khun,C,2,C,1,0,TD,9.583333333,115,98.49349419,M,4
73,C,18,3,2,khaw,B,3,G,0,0,TD,9.583333333,115,98.49349419,M,4
73,C,19,4,1,khaw,B,3,B,1,0,TD,9.583333333,115,98.49349419,M,4
73,C,20,4,1,khun,C,2,C,1,0,TD,9.583333333,115,98.49349419,M,4
73,C,21,4,1,kha:,E,1,G,0,0,TD,9.583333333,115,98.49349419,M,4
73,C,22,4,2,khun,C,2,C,1,0,TD,9.583333333,115,98.49349419,M,4
73,C,23,4,2,kha:,E,1,G,0,0,TD,9.583333333,115,98.49349419,M,4
73,C,24,4,2,khaw,B,3,B,1,0,TD,9.583333333,115,98.49349419,M,4
74,A,1,1,1,kha:,E,1,E,1,0,TD,5.583333333,67,104.5822118,M,0
74,A,2,1,1,khaw,B,3,B,1,3,TD,5.583333333,67,104.5822118,M,0
74,A,3,1,1,khun,C,2,G,0,0,TD,5.583333333,67,104.5822118,M,0
74,A,4,1,2,khaw,B,3,C,0,0,TD,5.583333333,67,104.5822118,M,0
74,A,5,1,2,khun,C,2,B,0,0,TD,5.583333333,67,104.5822118,M,0
74,A,6,1,2,kha:,E,1,G,0,0,TD,5.583333333,67,104.5822118,M,0
74,A,7,2,1,khun,C,2,B,0,1,TD,5.583333333,67,104.5822118,M,0
74,A,8,2,1,khaw,B,3,G,0,2,TD,5.583333333,67,104.5822118,M,0
74,A,9,2,1,phom,C,2,C,1,0,TD,5.583333333,67,104.5822118,M,0
74,A,10,2,2,khaw,B,3,B,1,1,TD,5.583333333,67,104.5822118,M,0
74,A,11,2,2,phom,C,2,G,0,1,TD,5.583333333,67,104.5822118,M,0
74,A,12,2,2,khun,C,2,E,0,1,TD,5.583333333,67,104.5822118,M,0
74,A,13,3,1,phom,C,2,G,0,1,TD,5.583333333,67,104.5822118,M,0
74,A,14,3,1,th7:,G,3,E,0,1,TD,5.583333333,67,104.5822118,M,0
74,A,15,3,1,phi:,E,1,E,1,1,TD,5.583333333,67,104.5822118,M,0
74,A,16,3,2,th7:,G,3,C,0,2,TD,5.583333333,67,104.5822118,M,0
74,A,17,3,2,phi:,E,1,E,1,1,TD,5.583333333,67,104.5822118,M,0
74,A,18,3,2,phom,C,2,C,1,1,TD,5.583333333,67,104.5822118,M,0
74,A,19,4,1,kha:,E,1,G,0,1,TD,5.583333333,67,104.5822118,M,0
74,A,20,4,1,th7:,G,3,C,0,1,TD,5.583333333,67,104.5822118,M,0
74,A,21,4,1,phi:,E,1,E,1,1,TD,5.583333333,67,104.5822118,M,0
74,A,22,4,2,th7:,G,3,E,0,3,TD,5.583333333,67,104.5822118,M,0
74,A,23,4,2,phi:,E,1,E,1,2,TD,5.583333333,67,104.5822118,M,0
74,A,24,4,2,kha:,E,1,G,0,3,TD,5.583333333,67,104.5822118,M,0
75,B,1,1,1,phi:,E,1,E,1,0,TD,6.416666667,77,89.88265375,M,1
75,B,2,1,1,phom,C,2,G,0,0,TD,6.416666667,77,89.88265375,M,1
75,B,3,1,1,th7:,G,3,B,0,0,TD,6.416666667,77,89.88265375,M,1
75,B,4,1,2,phom,C,2,C,1,0,TD,6.416666667,77,89.88265375,M,1
75,B,5,1,2,th7:,G,3,G,1,0,TD,6.416666667,77,89.88265375,M,1
75,B,6,1,2,phi:,E,1,E,1,0,TD,6.416666667,77,89.88265375,M,1
75,B,7,2,1,khun,C,2,C,1,0,TD,6.416666667,77,89.88265375,M,1
75,B,8,2,1,kha:,E,1,C,0,0,TD,6.416666667,77,89.88265375,M,1
75,B,9,2,1,khaw,B,3,B,1,0,TD,6.416666667,77,89.88265375,M,1
75,B,10,2,2,kha:,E,1,G,0,0,TD,6.416666667,77,89.88265375,M,1
75,B,11,2,2,khaw,B,3,B,1,0,TD,6.416666667,77,89.88265375,M,1
75,B,12,2,2,khun,C,2,C,1,0,TD,6.416666667,77,89.88265375,M,1
75,B,13,3,1,phi:,E,1,E,1,0,TD,6.416666667,77,89.88265375,M,1
75,B,14,3,1,kha:,E,1,C,0,0,TD,6.416666667,77,89.88265375,M,1
75,B,15,3,1,th7:,G,3,B,0,0,TD,6.416666667,77,89.88265375,M,1
75,B,16,3,2,kha:,E,1,C,0,0,TD,6.416666667,77,89.88265375,M,1
75,B,17,3,2,th7:,G,3,G,1,0,TD,6.416666667,77,89.88265375,M,1
75,B,18,3,2,phi:,E,1,E,1,0,TD,6.416666667,77,89.88265375,M,1
75,B,19,4,1,phom,C,2,C,1,0,TD,6.416666667,77,89.88265375,M,1
75,B,20,4,1,khun,C,2,B,0,0,TD,6.416666667,77,89.88265375,M,1
75,B,21,4,1,khaw,B,3,G,0,0,TD,6.416666667,77,89.88265375,M,1
75,B,22,4,2,khun,C,2,C,1,0,TD,6.416666667,77,89.88265375,M,1
75,B,23,4,2,khaw,B,3,B,1,0,TD,6.416666667,77,89.88265375,M,1
75,B,24,4,2,phom,C,2,G,0,0,TD,6.416666667,77,89.88265375,M,1
76,C,1,1,1,th7:,G,3,G,1,0,TD,6.416666667,77,126.2602911,F,1
76,C,2,1,1,phi:,E,1,E,1,0,TD,6.416666667,77,126.2602911,F,1
76,C,3,1,1,kha:,E,1,B,0,1,TD,6.416666667,77,126.2602911,F,1
76,C,4,1,2,phi:,E,1,E,1,0,TD,6.416666667,77,126.2602911,F,1
76,C,5,1,2,kha:,E,1,B,0,0,TD,6.416666667,77,126.2602911,F,1
76,C,6,1,2,th7:,G,3,C,0,0,TD,6.416666667,77,126.2602911,F,1
76,C,7,2,1,th7:,G,3,C,0,0,TD,6.416666667,77,126.2602911,F,1
76,C,8,2,1,phi:,E,1,E,1,0,TD,6.416666667,77,126.2602911,F,1
76,C,9,2,1,nu:,C,2,C,1,0,TD,6.416666667,77,126.2602911,F,1
76,C,10,2,2,phi:,E,1,E,1,0,TD,6.416666667,77,126.2602911,F,1
76,C,11,2,2,nu:,C,2,G,0,0,TD,6.416666667,77,126.2602911,F,1
76,C,12,2,2,th7:,G,3,C,0,0,TD,6.416666667,77,126.2602911,F,1
76,C,13,3,1,khaw,B,3,B,1,0,TD,6.416666667,77,126.2602911,F,1
76,C,14,3,1,nu:,C,2,G,0,0,TD,6.416666667,77,126.2602911,F,1
76,C,15,3,1,khun,C,2,E,0,0,TD,6.416666667,77,126.2602911,F,1
76,C,16,3,2,nu:,C,2,C,1,0,TD,6.416666667,77,126.2602911,F,1
76,C,17,3,2,khun,C,2,G,0,0,TD,6.416666667,77,126.2602911,F,1
76,C,18,3,2,khaw,B,3,B,1,0,TD,6.416666667,77,126.2602911,F,1
76,C,19,4,1,khaw,B,3,G,0,0,TD,6.416666667,77,126.2602911,F,1
76,C,20,4,1,khun,C,2,C,1,0,TD,6.416666667,77,126.2602911,F,1
76,C,21,4,1,kha:,E,1,E,1,0,TD,6.416666667,77,126.2602911,F,1
76,C,22,4,2,khun,C,2,G,0,0,TD,6.416666667,77,126.2602911,F,1
76,C,23,4,2,kha:,E,1,B,0,0,TD,6.416666667,77,126.2602911,F,1
76,C,24,4,2,khaw,B,3,E,0,0,TD,6.416666667,77,126.2602911,F,1
77,A,1,1,1,kha:,E,1,E,1,1,TD,6.833333333,82,114.9168682,M,1
77,A,2,1,1,khaw,B,3,C,0,0,TD,6.833333333,82,114.9168682,M,1
77,A,3,1,1,khun,C,2,C,1,0,TD,6.833333333,82,114.9168682,M,1
77,A,4,1,2,khaw,B,3,G,0,0,TD,6.833333333,82,114.9168682,M,1
77,A,5,1,2,khun,C,2,C,1,0,TD,6.833333333,82,114.9168682,M,1
77,A,6,1,2,kha:,E,1,E,1,0,TD,6.833333333,82,114.9168682,M,1
77,A,7,2,1,khun,C,2,C,1,0,TD,6.833333333,82,114.9168682,M,1
77,A,8,2,1,khaw,B,3,E,0,0,TD,6.833333333,82,114.9168682,M,1
77,A,9,2,1,phom,C,2,C,1,0,TD,6.833333333,82,114.9168682,M,1
77,A,10,2,2,khaw,B,3,E,0,0,TD,6.833333333,82,114.9168682,M,1
77,A,11,2,2,phom,C,2,C,1,0,TD,6.833333333,82,114.9168682,M,1
77,A,12,2,2,khun,C,2,C,1,0,TD,6.833333333,82,114.9168682,M,1
77,A,13,3,1,phom,C,2,C,1,0,TD,6.833333333,82,114.9168682,M,1
77,A,14,3,1,th7:,G,3,G,1,0,TD,6.833333333,82,114.9168682,M,1
77,A,15,3,1,phi:,E,1,E,1,0,TD,6.833333333,82,114.9168682,M,1
77,A,16,3,2,th7:,G,3,G,1,0,TD,6.833333333,82,114.9168682,M,1
77,A,17,3,2,phi:,E,1,E,1,0,TD,6.833333333,82,114.9168682,M,1
77,A,18,3,2,phom,C,2,C,1,0,TD,6.833333333,82,114.9168682,M,1
77,A,19,4,1,kha:,E,1,G,0,0,TD,6.833333333,82,114.9168682,M,1
77,A,20,4,1,th7:,G,3,G,1,0,TD,6.833333333,82,114.9168682,M,1
77,A,21,4,1,phi:,E,1,E,1,0,TD,6.833333333,82,114.9168682,M,1
77,A,22,4,2,th7:,G,3,G,1,0,TD,6.833333333,82,114.9168682,M,1
77,A,23,4,2,phi:,E,1,E,1,0,TD,6.833333333,82,114.9168682,M,1
77,A,24,4,2,kha:,E,1,B,0,0,TD,6.833333333,82,114.9168682,M,1
78,C,1,1,1,th7:,G,3,C,0,0,TD,4.583333333,55,99.62396638,M,0
78,C,2,1,1,phi:,E,1,E,1,0,TD,4.583333333,55,99.62396638,M,0
78,C,3,1,1,kha:,E,1,G,0,1,TD,4.583333333,55,99.62396638,M,0
78,C,4,1,2,phi:,E,1,E,1,0,TD,4.583333333,55,99.62396638,M,0
78,C,5,1,2,kha:,E,1,E,1,1,TD,4.583333333,55,99.62396638,M,0
78,C,6,1,2,th7:,G,3,C,0,0,TD,4.583333333,55,99.62396638,M,0
78,C,7,2,1,th7:,G,3,C,0,0,TD,4.583333333,55,99.62396638,M,0
78,C,8,2,1,phi:,E,1,E,1,0,TD,4.583333333,55,99.62396638,M,0
78,C,9,2,1,phom,C,2,C,1,0,TD,4.583333333,55,99.62396638,M,0
78,C,10,2,2,phi:,E,1,E,1,1,TD,4.583333333,55,99.62396638,M,0
78,C,11,2,2,phom,C,2,C,1,0,TD,4.583333333,55,99.62396638,M,0
78,C,12,2,2,th7:,G,3,C,0,0,TD,4.583333333,55,99.62396638,M,0
78,C,13,3,1,khaw,B,3,C,0,0,TD,4.583333333,55,99.62396638,M,0
78,C,14,3,1,phom,C,2,C,1,0,TD,4.583333333,55,99.62396638,M,0
78,C,15,3,1,khun,C,2,C,1,1,TD,4.583333333,55,99.62396638,M,0
78,C,16,3,2,phom,C,2,C,1,1,TD,4.583333333,55,99.62396638,M,0
78,C,17,3,2,khun,C,2,C,1,1,TD,4.583333333,55,99.62396638,M,0
78,C,18,3,2,khaw,B,3,C,0,0,TD,4.583333333,55,99.62396638,M,0
78,C,19,4,1,khaw,B,3,C,0,0,TD,4.583333333,55,99.62396638,M,0
78,C,20,4,1,khun,C,2,C,1,0,TD,4.583333333,55,99.62396638,M,0
78,C,21,4,1,kha:,E,1,C,0,0,TD,4.583333333,55,99.62396638,M,0
78,C,22,4,2,khun,C,2,C,1,0,TD,4.583333333,55,99.62396638,M,0
78,C,23,4,2,kha:,E,1,B,0,0,TD,4.583333333,55,99.62396638,M,0
78,C,24,4,2,khaw,B,3,C,0,0,TD,4.583333333,55,99.62396638,M,0
79,B,1,1,1,phi:,E,1,E,1,0,TD,6,72,102.6456125,M,1
79,B,2,1,1,phom,C,2,C,1,0,TD,6,72,102.6456125,M,1
79,B,3,1,1,th7:,G,3,G,1,0,TD,6,72,102.6456125,M,1
79,B,4,1,2,phom,C,2,C,1,0,TD,6,72,102.6456125,M,1
79,B,5,1,2,th7:,G,3,G,1,0,TD,6,72,102.6456125,M,1
79,B,6,1,2,phi:,E,1,E,1,0,TD,6,72,102.6456125,M,1
79,B,7,2,1,khun,C,2,C,1,0,TD,6,72,102.6456125,M,1
79,B,8,2,1,kha:,E,1,G,0,1,TD,6,72,102.6456125,M,1
79,B,9,2,1,khaw,B,3,B,1,0,TD,6,72,102.6456125,M,1
79,B,10,2,2,kha:,E,1,E,1,0,TD,6,72,102.6456125,M,1
79,B,11,2,2,khaw,B,3,C,0,0,TD,6,72,102.6456125,M,1
79,B,12,2,2,khun,C,2,B,0,0,TD,6,72,102.6456125,M,1
79,B,13,3,1,phi:,E,1,E,1,0,TD,6,72,102.6456125,M,1
79,B,14,3,1,kha:,E,1,B,0,0,TD,6,72,102.6456125,M,1
79,B,15,3,1,th7:,G,3,G,1,0,TD,6,72,102.6456125,M,1
79,B,16,3,2,kha:,E,1,E,1,0,TD,6,72,102.6456125,M,1
79,B,17,3,2,th7:,G,3,C,0,0,TD,6,72,102.6456125,M,1
79,B,18,3,2,phi:,E,1,E,1,0,TD,6,72,102.6456125,M,1
79,B,19,4,1,phom,C,2,C,1,0,TD,6,72,102.6456125,M,1
79,B,20,4,1,khun,C,2,E,0,0,TD,6,72,102.6456125,M,1
79,B,21,4,1,khaw,B,3,G,0,0,TD,6,72,102.6456125,M,1
79,B,22,4,2,khun,C,2,C,1,0,TD,6,72,102.6456125,M,1
79,B,23,4,2,khaw,B,3,B,1,0,TD,6,72,102.6456125,M,1
79,B,24,4,2,phom,C,2,C,1,0,TD,6,72,102.6456125,M,1
80,A,1,1,1,kha:,E,1,C,0,1,TD,9.166666667,110,96.97159781,M,4
80,A,2,1,1,khaw,B,3,E,0,1,TD,9.166666667,110,96.97159781,M,4
80,A,3,1,1,khun,C,2,B,0,0,TD,9.166666667,110,96.97159781,M,4
80,A,4,1,2,khaw,B,3,G,0,0,TD,9.166666667,110,96.97159781,M,4
80,A,5,1,2,khun,C,2,B,0,0,TD,9.166666667,110,96.97159781,M,4
80,A,6,1,2,kha:,E,1,C,0,0,TD,9.166666667,110,96.97159781,M,4
80,A,7,2,1,khun,C,2,G,0,0,TD,9.166666667,110,96.97159781,M,4
80,A,8,2,1,khaw,B,3,E,0,0,TD,9.166666667,110,96.97159781,M,4
80,A,9,2,1,phom,C,2,C,1,0,TD,9.166666667,110,96.97159781,M,4
80,A,10,2,2,khaw,B,3,B,1,0,TD,9.166666667,110,96.97159781,M,4
80,A,11,2,2,phom,C,2,C,1,0,TD,9.166666667,110,96.97159781,M,4
80,A,12,2,2,khun,C,2,E,0,0,TD,9.166666667,110,96.97159781,M,4
80,A,13,3,1,phom,C,2,C,1,0,TD,9.166666667,110,96.97159781,M,4
80,A,14,3,1,th7:,G,3,G,1,0,TD,9.166666667,110,96.97159781,M,4
80,A,15,3,1,phi:,E,1,E,1,0,TD,9.166666667,110,96.97159781,M,4
80,A,16,3,2,th7:,G,3,G,1,0,TD,9.166666667,110,96.97159781,M,4
80,A,17,3,2,phi:,E,1,E,1,0,TD,9.166666667,110,96.97159781,M,4
80,A,18,3,2,phom,C,2,C,1,0,TD,9.166666667,110,96.97159781,M,4
80,A,19,4,1,kha:,E,1,C,0,0,TD,9.166666667,110,96.97159781,M,4
80,A,20,4,1,th7:,G,3,G,1,0,TD,9.166666667,110,96.97159781,M,4
80,A,21,4,1,phi:,E,1,E,1,0,TD,9.166666667,110,96.97159781,M,4
80,A,22,4,2,th7:,G,3,G,1,0,TD,9.166666667,110,96.97159781,M,4
80,A,23,4,2,phi:,E,1,E,1,0,TD,9.166666667,110,96.97159781,M,4
80,A,24,4,2,kha:,E,1,C,0,0,TD,9.166666667,110,96.97159781,M,4
81,A,1,1,1,kha:,E,1,E,1,0,TD,6.333333333,76,113.7304763,F,1
81,A,2,1,1,khaw,B,3,G,0,0,TD,6.333333333,76,113.7304763,F,1
81,A,3,1,1,khun,C,2,C,1,0,TD,6.333333333,76,113.7304763,F,1
81,A,4,1,2,khaw,B,3,G,0,0,TD,6.333333333,76,113.7304763,F,1
81,A,5,1,2,khun,C,2,C,1,0,TD,6.333333333,76,113.7304763,F,1
81,A,6,1,2,kha:,E,1,E,1,0,TD,6.333333333,76,113.7304763,F,1
81,A,7,2,1,khun,C,2,C,1,0,TD,6.333333333,76,113.7304763,F,1
81,A,8,2,1,khaw,B,3,G,0,0,TD,6.333333333,76,113.7304763,F,1
81,A,9,2,1,nu:,C,2,C,1,0,TD,6.333333333,76,113.7304763,F,1
81,A,10,2,2,khaw,B,3,B,1,0,TD,6.333333333,76,113.7304763,F,1
81,A,11,2,2,nu:,C,2,C,1,0,TD,6.333333333,76,113.7304763,F,1
81,A,12,2,2,khun,C,2,C,1,0,TD,6.333333333,76,113.7304763,F,1
81,A,13,3,1,nu:,C,2,C,1,0,TD,6.333333333,76,113.7304763,F,1
81,A,14,3,1,th7:,G,3,C,0,0,TD,6.333333333,76,113.7304763,F,1
81,A,15,3,1,phi:,E,1,E,1,0,TD,6.333333333,76,113.7304763,F,1
81,A,16,3,2,th7:,G,3,C,0,0,TD,6.333333333,76,113.7304763,F,1
81,A,17,3,2,phi:,E,1,E,1,0,TD,6.333333333,76,113.7304763,F,1
81,A,18,3,2,nu:,C,2,C,1,0,TD,6.333333333,76,113.7304763,F,1
81,A,19,4,1,kha:,E,1,E,1,0,TD,6.333333333,76,113.7304763,F,1
81,A,20,4,1,th7:,G,3,C,0,0,TD,6.333333333,76,113.7304763,F,1
81,A,21,4,1,phi:,E,1,E,1,0,TD,6.333333333,76,113.7304763,F,1
81,A,22,4,2,th7:,G,3,C,0,0,TD,6.333333333,76,113.7304763,F,1
81,A,23,4,2,phi:,E,1,E,1,0,TD,6.333333333,76,113.7304763,F,1
81,A,24,4,2,kha:,E,1,E,1,0,TD,6.333333333,76,113.7304763,F,1
82,B,1,1,1,phi:,E,1,E,1,0,TD,6,72,102.6456125,M,1
82,B,2,1,1,phom,C,2,C,1,0,TD,6,72,102.6456125,M,1
82,B,3,1,1,th7:,G,3,G,1,0,TD,6,72,102.6456125,M,1
82,B,4,1,2,phom,C,2,C,1,0,TD,6,72,102.6456125,M,1
82,B,5,1,2,th7:,G,3,G,1,0,TD,6,72,102.6456125,M,1
82,B,6,1,2,phi:,E,1,B,0,0,TD,6,72,102.6456125,M,1
82,B,7,2,1,khun,C,2,C,1,0,TD,6,72,102.6456125,M,1
82,B,8,2,1,kha:,E,1,B,0,0,TD,6,72,102.6456125,M,1
82,B,9,2,1,khaw,B,3,G,0,0,TD,6,72,102.6456125,M,1
82,B,10,2,2,kha:,E,1,G,0,0,TD,6,72,102.6456125,M,1
82,B,11,2,2,khaw,B,3,B,1,0,TD,6,72,102.6456125,M,1
82,B,12,2,2,khun,C,2,C,1,0,TD,6,72,102.6456125,M,1
82,B,13,3,1,phi:,E,1,B,0,0,TD,6,72,102.6456125,M,1
82,B,14,3,1,kha:,E,1,C,0,0,TD,6,72,102.6456125,M,1
82,B,15,3,1,th7:,G,3,G,1,0,TD,6,72,102.6456125,M,1
82,B,16,3,2,kha:,E,1,C,0,0,TD,6,72,102.6456125,M,1
82,B,17,3,2,th7:,G,3,G,1,0,TD,6,72,102.6456125,M,1
82,B,18,3,2,phi:,E,1,B,0,0,TD,6,72,102.6456125,M,1
82,B,19,4,1,phom,C,2,C,1,0,TD,6,72,102.6456125,M,1
82,B,20,4,1,khun,C,2,C,1,0,TD,6,72,102.6456125,M,1
82,B,21,4,1,khaw,B,3,G,0,0,TD,6,72,102.6456125,M,1
82,B,22,4,2,khun,C,2,C,1,0,TD,6,72,102.6456125,M,1
82,B,23,4,2,khaw,B,3,G,0,0,TD,6,72,102.6456125,M,1
82,B,24,4,2,phom,C,2,C,1,0,TD,6,72,102.6456125,M,1
83,A,1,1,1,kha:,E,1,E,1,2,TD,6,72,102.6456125,M,1
83,A,2,1,1,khaw,B,3,B,1,1,TD,6,72,102.6456125,M,1
83,A,3,1,1,khun,C,2,C,1,1,TD,6,72,102.6456125,M,1
83,A,4,1,2,khaw,B,3,G,0,1,TD,6,72,102.6456125,M,1
83,A,5,1,2,khun,C,2,C,1,1,TD,6,72,102.6456125,M,1
83,A,6,1,2,kha:,E,1,E,1,1,TD,6,72,102.6456125,M,1
83,A,7,2,1,khun,C,2,C,1,1,TD,6,72,102.6456125,M,1
83,A,8,2,1,khaw,B,3,E,0,1,TD,6,72,102.6456125,M,1
83,A,9,2,1,phom,C,2,C,1,1,TD,6,72,102.6456125,M,1
83,A,10,2,2,khaw,B,3,B,1,1,TD,6,72,102.6456125,M,1
83,A,11,2,2,phom,C,2,C,1,1,TD,6,72,102.6456125,M,1
83,A,12,2,2,khun,C,2,G,0,1,TD,6,72,102.6456125,M,1
83,A,13,3,1,phom,C,2,C,1,1,TD,6,72,102.6456125,M,1
83,A,14,3,1,th7:,G,3,G,1,1,TD,6,72,102.6456125,M,1
83,A,15,3,1,phi:,E,1,B,0,1,TD,6,72,102.6456125,M,1
83,A,16,3,2,th7:,G,3,G,1,1,TD,6,72,102.6456125,M,1
83,A,17,3,2,phi:,E,1,E,1,1,TD,6,72,102.6456125,M,1
83,A,18,3,2,phom,C,2,C,1,0,TD,6,72,102.6456125,M,1
83,A,19,4,1,kha:,E,1,B,0,1,TD,6,72,102.6456125,M,1
83,A,20,4,1,th7:,G,3,G,1,1,TD,6,72,102.6456125,M,1
83,A,21,4,1,phi:,E,1,E,1,0,TD,6,72,102.6456125,M,1
83,A,22,4,2,th7:,G,3,G,1,1,TD,6,72,102.6456125,M,1
83,A,23,4,2,phi:,E,1,E,1,1,TD,6,72,102.6456125,M,1
83,A,24,4,2,kha:,E,1,B,0,1,TD,6,72,102.6456125,M,1
84,B,1,1,1,phi:,E,1,E,1,0,TD,5.916666667,71,155.7852473,M,1
84,B,2,1,1,phom,C,2,C,1,0,TD,5.916666667,71,155.7852473,M,1
84,B,3,1,1,th7:,G,3,B,0,1,TD,5.916666667,71,155.7852473,M,1
84,B,4,1,2,phom,C,2,C,1,0,TD,5.916666667,71,155.7852473,M,1
84,B,5,1,2,th7:,G,3,B,0,0,TD,5.916666667,71,155.7852473,M,1
84,B,6,1,2,phi:,E,1,E,1,0,TD,5.916666667,71,155.7852473,M,1
84,B,7,2,1,khun,C,2,C,1,0,TD,5.916666667,71,155.7852473,M,1
84,B,8,2,1,kha:,E,1,E,1,0,TD,5.916666667,71,155.7852473,M,1
